      9.0000       8.9167       8.8000       5.0000
      9.0000       6.9136       4.5000       5.1000
      9.0000       8.4041       6.3000       6.3000
      9.0000      10.3768       4.7000       9.0000
      9.0000      10.3138       5.1000       9.0000
      9.0000       8.4000       4.0000       9.3000
      9.0000      12.0924       6.1000      10.7376
      9.0000       8.4000       3.7000      10.7000
      9.0000       6.9000       6.8000       6.2000
      9.0000       8.6000       6.3000       7.4725
      9.0000      10.7600       5.1000       8.1000
      9.0000      10.3087       7.4000       8.2000
      9.0000       6.6290       6.1000       6.2000
      9.0000      12.3712       6.1000      10.4000
      9.0000       8.0007       5.1000       7.6000
      9.0000       8.7328       6.3000       8.3000
      9.0000       8.2654       3.7000       9.6000
      9.0000      12.9000       3.5000      11.4000
      9.0000      11.5079       5.7000      10.1242
      9.0000      10.3674       5.1000       8.6290
      9.0000       9.1026       4.7000       7.4000
      9.0000       7.7942       4.9000       8.1000
      9.0000      11.2000       7.0000       9.3000
      9.0000      11.7044       6.5000      11.2000
      9.0000      10.7782       4.9000       9.1000
      9.0000       6.1000       5.1000       7.2000
      9.0000      12.0000       5.7000      12.3000
      9.0000       3.8967       6.3000       3.4000
      9.0000       9.3000       3.8000       8.7000
      9.0000       7.2882       5.9000       7.0000
      9.0000       9.0000       5.9000       8.4000
      9.0000       9.2000       6.9000       8.4000
      9.0000       7.3590       7.2000       7.3000
      9.0000      10.7000       5.1000       9.0000
      9.0000      12.4000       5.3000      10.4000
      9.0000       8.0084       5.1000       7.7349
      9.0000       9.0021       6.1000       9.1439
      9.0000       8.0218       7.6000       7.2000
      9.0000       9.9000       7.6000       8.4000
      9.0000       7.9612       5.7000       7.4000
      9.0000       7.9255       4.9000       8.2350
      9.0000       8.9000       5.3906       9.4000
      9.0000       8.7057       4.7000       9.7000
      9.0000       9.3000       4.5000       8.8000
      9.0000       8.8000       4.2000      10.0867
      9.0000      10.9000       4.1000       8.8000
      9.0000       9.2000       5.5000       8.7000
      9.0000      10.1000       4.0000       8.9000
      9.0000       7.8000       6.1000       8.1000
      9.0000       9.9000       4.1000      10.2000
      9.0000       9.0345       6.3000       7.4967
      9.0000       7.9376       7.6000       5.4000
      9.0000       8.8000       4.3000      10.1000
      9.0000       9.2249       4.3000       9.1216
      9.0000      10.8229       4.7000       8.5000
      9.0000       9.1086       6.1000       8.7000
      9.0000       8.0430       4.5000       8.4000
      9.0000       7.9392       4.5000       7.3000
      9.0000       7.4425       4.7000       7.7000
      9.0000       9.1072       6.1000       8.6000
      9.0000       7.6941       7.0000       6.4000
      9.0000      10.8171       5.7000      10.2000
      9.0000       9.1671       6.1000       8.8000
      9.0000      11.0485       3.5000      10.9000
      9.0000       8.4919       3.8000      10.4000
      9.0000       8.5673       5.5000       7.9000
      9.0000       9.7000       5.1000       8.7227
      9.0000       5.8100       4.7000       8.0000
      9.0000       7.8681       5.5000       7.5000
      9.0000      11.9412       3.5000      10.4000
      9.0000      11.1134       3.5000      10.0580
      9.0000       9.3185       5.3000       8.8000
      9.0000       6.4159       6.1000       5.4000
      9.0000       9.0587       4.7000       8.1000
     10.0000       7.1355       8.8000       5.0000
     10.0000       4.2169       4.5000       5.1000
     10.0000       6.4357       6.3000       6.3000
     10.0000       9.5790       4.7000       9.0000
     10.0000      10.4024       5.1000       9.0000
     10.0000       8.4000       4.0000       9.3000
     10.0000       9.2744       6.1000       7.1275
     10.0000       8.4000       3.7000      10.7000
     10.0000       6.9000       6.8000       6.2000
     10.0000       8.6000       6.3000       6.9700
     10.0000       8.8878       5.1000       8.1000
     10.0000       9.8242       7.4000       8.2000
     10.0000       7.6200       6.1000       6.2000
     10.0000      12.0584       6.1000      10.4000
     10.0000       7.5290       5.1000       7.6000
     10.0000      11.0822       6.3000       8.3000
     10.0000       9.7798       3.7000       9.6000
     10.0000      12.9000       3.5000      11.4000
     10.0000      13.7082       5.7000      13.1785
     10.0000       7.9033       5.1000       9.1391
     10.0000       6.4959       4.7000       7.4000
     10.0000      10.1948       4.9000       8.1000
     10.0000      11.2000       7.0000       9.3000
     10.0000      11.4123       6.5000      11.2000
     10.0000       7.9647       4.9000       9.1000
     10.0000       6.1000       5.1000       7.2000
     10.0000      12.0000       5.7000      12.3000
     10.0000       5.8555       6.3000       3.4000
     10.0000       9.3000       3.8000       8.7000
     10.0000       7.8919       5.9000       7.0000
     10.0000       9.0000       5.9000       8.4000
     10.0000       9.2000       6.9000       8.4000
     10.0000       9.3215       7.2000       7.3000
     10.0000      10.7000       5.1000       9.0000
     10.0000      12.4000       5.3000      10.4000
     10.0000       8.1375       5.1000       7.7039
     10.0000       9.7456       6.1000       8.7382
     10.0000       9.2001       7.6000       7.2000
     10.0000       9.9000       7.6000       8.4000
     10.0000       8.3257       5.7000       7.4000
     10.0000       9.7617       4.9000       9.1705
     10.0000       8.9000       4.6037       9.4000
     10.0000       8.6283       4.7000       9.7000
     10.0000       9.3000       4.5000       8.8000
     10.0000       8.8000       4.2000       7.2530
     10.0000      10.9000       4.1000       8.8000
     10.0000       9.2000       5.5000       8.7000
     10.0000      10.1000       4.0000       8.9000
     10.0000       7.8000       6.1000       8.1000
     10.0000       9.9000       4.1000      10.2000
     10.0000       9.4597       6.3000       6.8777
     10.0000       6.7241       7.6000       5.4000
     10.0000       8.8000       4.3000      10.1000
     10.0000       9.7902       4.3000       9.9407
     10.0000       6.4107       4.7000       8.5000
     10.0000       9.9282       6.1000       8.7000
     10.0000       8.4618       4.5000       8.4000
     10.0000      10.8473       4.5000       7.3000
     10.0000       5.4278       4.7000       7.7000
     10.0000       9.9285       6.1000       8.6000
     10.0000       9.4409       7.0000       6.4000
     10.0000      10.1025       5.7000      10.2000
     10.0000      10.4829       6.1000       8.8000
     10.0000      10.1689       3.5000      10.9000
     10.0000       9.0779       3.8000      10.4000
     10.0000       8.0162       5.5000       7.9000
     10.0000       9.7000       5.1000       8.4945
     10.0000       8.9525       4.7000       8.0000
     10.0000       8.7415       5.5000       7.5000
     10.0000       8.7122       3.5000      10.4000
     10.0000       4.6807       3.5000       8.9211
     10.0000      12.0382       5.3000       8.8000
     10.0000       5.0368       6.1000       5.4000
     10.0000       8.8671       4.7000       8.1000
